source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:BP,GO:0048522,positive regulation of cellular process,0.0004330398661425491,True,"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",5332,81,38,24936,0.4691358024691358,0.007126781695423856,query_1,"['GO:0009987', 'GO:0048518', 'GO:0050794']","['ENSMUSG00000026768', 'ENSMUSG00000019929', 'ENSMUSG00000028909', 'ENSMUSG00000039384', 'ENSMUSG00000021701', 'ENSMUSG00000026932', 'ENSMUSG00000029304', 'ENSMUSG00000053219', 'ENSMUSG00000062762', 'ENSMUSG00000061079', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000032086', 'ENSMUSG00000004951', 'ENSMUSG00000013698', 'ENSMUSG00000035158', 'ENSMUSG00000029029', 'ENSMUSG00000031960', 'ENSMUSG00000030966', 'ENSMUSG00000028312', 'ENSMUSG00000029580', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000006611', 'ENSMUSG00000038591', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000051316', 'ENSMUSG00000032058', 'ENSMUSG00000031871', 'ENSMUSG00000020381', 'ENSMUSG00000046785', 'ENSMUSG00000031639', 'ENSMUSG00000045092', 'ENSMUSG00000045005', 'ENSMUSG00000009291']","[['IDA', 'IMP', 'IGI'], ['ISO', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['ISS'], ['IMP'], ['IEA'], ['IEA'], ['IDA', 'IGI', 'ISS', 'IEA'], ['IMP'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IDA', 'IGI', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IMP', 'ISS', 'ISO', 'IEA'], ['ISO', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['ISS', 'ISO', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], ['IMP', 'IEA'], ['IMP', 'IGI', 'IEA'], ['ISO']]"
GO:CC,GO:0009986,cell surface,0.00043790150748561574,True,"""The external part of the cell wall and/or plasma membrane."" [GOC:jl, GOC:mtg_sensu, GOC:sm]",753,87,13,25413,0.14942528735632185,0.017264276228419653,query_1,['GO:0110165'],"['ENSMUSG00000026768', 'ENSMUSG00000027435', 'ENSMUSG00000032086', 'ENSMUSG00000001763', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000006611', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000031871', 'ENSMUSG00000031639', 'ENSMUSG00000045092', 'ENSMUSG00000045005']","[['IEA'], ['IDA'], ['IDA', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IMP'], ['IEA']]"
GO:BP,GO:0009967,positive regulation of signal transduction,0.0005536092315130415,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]",1382,81,18,24936,0.2222222222222222,0.013024602026049204,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']","['ENSMUSG00000026768', 'ENSMUSG00000019929', 'ENSMUSG00000026932', 'ENSMUSG00000062762', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000013698', 'ENSMUSG00000031960', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000006611', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000032058', 'ENSMUSG00000031871', 'ENSMUSG00000031639']","[['IMP', 'IGI'], ['ISO', 'IEA'], ['IEA'], ['IMP'], ['IEA'], ['ISS', 'IEA'], ['IMP'], ['IDA'], ['ISS', 'IEA'], ['ISS', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IEA']]"
GO:BP,GO:0010647,positive regulation of cell communication,0.0006343750976832586,True,"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",1715,81,20,24936,0.24691358024691357,0.011661807580174927,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048522']","['ENSMUSG00000026768', 'ENSMUSG00000019929', 'ENSMUSG00000021701', 'ENSMUSG00000026932', 'ENSMUSG00000029304', 'ENSMUSG00000062762', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000013698', 'ENSMUSG00000031960', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000006611', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000032058', 'ENSMUSG00000031871', 'ENSMUSG00000031639']","[['IMP', 'IGI'], ['ISO', 'IEA'], ['ISS'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['ISS', 'IEA'], ['IMP'], ['IDA'], ['ISS', 'IEA'], ['ISS', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IEA']]"
GO:BP,GO:0023056,positive regulation of signaling,0.00064027507562623,True,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1716,81,20,24936,0.24691358024691357,0.011655011655011656,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048518']","['ENSMUSG00000026768', 'ENSMUSG00000019929', 'ENSMUSG00000021701', 'ENSMUSG00000026932', 'ENSMUSG00000029304', 'ENSMUSG00000062762', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000013698', 'ENSMUSG00000031960', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000006611', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000032058', 'ENSMUSG00000031871', 'ENSMUSG00000031639']","[['IMP', 'IGI'], ['ISO', 'IEA'], ['ISS'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['ISS', 'IEA'], ['IMP'], ['IDA'], ['ISS', 'IEA'], ['ISS', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IEA']]"
GO:CC,GO:0070161,anchoring junction,0.0007846541563961547,True,"""A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix."" [ISBN:0815332181]",670,87,12,25413,0.13793103448275862,0.01791044776119403,query_1,['GO:0030054'],"['ENSMUSG00000028909', 'ENSMUSG00000036452', 'ENSMUSG00000039960', 'ENSMUSG00000031788', 'ENSMUSG00000001763', 'ENSMUSG00000029580', 'ENSMUSG00000006386', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000031871', 'ENSMUSG00000058056', 'ENSMUSG00000045005']","[['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'ISO', 'IEA'], ['IDA', 'IEA'], ['IDA']]"
GO:BP,GO:0048518,positive regulation of biological process,0.0008533353781453388,True,"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",5712,81,39,24936,0.48148148148148145,0.006827731092436975,query_1,"['GO:0008150', 'GO:0050789']","['ENSMUSG00000026768', 'ENSMUSG00000019929', 'ENSMUSG00000028909', 'ENSMUSG00000039384', 'ENSMUSG00000021701', 'ENSMUSG00000026932', 'ENSMUSG00000029304', 'ENSMUSG00000053219', 'ENSMUSG00000062762', 'ENSMUSG00000061079', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000032086', 'ENSMUSG00000004951', 'ENSMUSG00000013698', 'ENSMUSG00000035158', 'ENSMUSG00000029029', 'ENSMUSG00000031960', 'ENSMUSG00000030966', 'ENSMUSG00000028312', 'ENSMUSG00000029580', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000027199', 'ENSMUSG00000006611', 'ENSMUSG00000038591', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000051316', 'ENSMUSG00000032058', 'ENSMUSG00000031871', 'ENSMUSG00000020381', 'ENSMUSG00000046785', 'ENSMUSG00000031639', 'ENSMUSG00000045092', 'ENSMUSG00000045005', 'ENSMUSG00000009291']","[['IDA', 'IMP', 'IGI'], ['ISO', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['ISS'], ['IMP'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], ['IMP'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IDA', 'IGI', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IMP', 'ISS', 'ISO', 'IEA'], ['ISO', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['ISS', 'ISO', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP'], ['IDA', 'IMP', 'IGI', 'ISS', 'ISO', 'IEA'], ['IMP', 'IEA'], ['IMP', 'IGI', 'IEA'], ['ISO']]"
GO:CC,GO:0043227,membrane-bounded organelle,0.0010314545126479955,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",14197,87,69,25413,0.7931034482758621,0.004860181728534197,query_1,['GO:0043226'],"['ENSMUSG00000026768', 'ENSMUSG00000072235', 'ENSMUSG00000039384', 'ENSMUSG00000021701', 'ENSMUSG00000039405', 'ENSMUSG00000033319', 'ENSMUSG00000003585', 'ENSMUSG00000036452', 'ENSMUSG00000026932', 'ENSMUSG00000029430', 'ENSMUSG00000029304', 'ENSMUSG00000062762', 'ENSMUSG00000060613', 'ENSMUSG00000061079', 'ENSMUSG00000027435', 'ENSMUSG00000041827', 'ENSMUSG00000024781', 'ENSMUSG00000032086', 'ENSMUSG00000057134', 'ENSMUSG00000063894', 'ENSMUSG00000004951', 'ENSMUSG00000039960', 'ENSMUSG00000068083', 'ENSMUSG00000070985', 'ENSMUSG00000013698', 'ENSMUSG00000032437', 'ENSMUSG00000001440', 'ENSMUSG00000031788', 'ENSMUSG00000004035', 'ENSMUSG00000035158', 'ENSMUSG00000029029', 'ENSMUSG00000020250', 'ENSMUSG00000071711', 'ENSMUSG00000031960', 'ENSMUSG00000033983', 'ENSMUSG00000030966', 'ENSMUSG00000028312', 'ENSMUSG00000047735', 'ENSMUSG00000026890', 'ENSMUSG00000029580', 'ENSMUSG00000039804', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000027199', 'ENSMUSG00000006611', 'ENSMUSG00000038591', 'ENSMUSG00000030979', 'ENSMUSG00000031844', 'ENSMUSG00000038759', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000047710', 'ENSMUSG00000051316', 'ENSMUSG00000001525', 'ENSMUSG00000066613', 'ENSMUSG00000030759', 'ENSMUSG00000111375', 'ENSMUSG00000031871', 'ENSMUSG00000070709', 'ENSMUSG00000020381', 'ENSMUSG00000036083', 'ENSMUSG00000046785', 'ENSMUSG00000031639', 'ENSMUSG00000038215', 'ENSMUSG00000046562', 'ENSMUSG00000058056', 'ENSMUSG00000045092', 'ENSMUSG00000045005', 'ENSMUSG00000009291']","[['IEA'], ['IDA', 'IEA'], ['IEA'], ['TAS'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['HDA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['ISO', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'ISS', 'TAS', 'IC', 'IEA'], ['ISS', 'IEA'], ['IDA', 'HDA', 'IEA'], ['HDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'ISS', 'TAS', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['HDA', 'ISO', 'IEA'], ['IEA'], ['NAS', 'IEA'], ['HDA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IPI', 'ISS', 'ISO', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IMP', 'IEP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA']]"
GO:CC,GO:0005622,intracellular anatomical structure,0.0016999696034024376,True,"""A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm."" [ISBN:0198506732]",16471,87,75,25413,0.8620689655172413,0.004553457592131625,query_1,['GO:0110165'],"['ENSMUSG00000026768', 'ENSMUSG00000036435', 'ENSMUSG00000072235', 'ENSMUSG00000039384', 'ENSMUSG00000021701', 'ENSMUSG00000039405', 'ENSMUSG00000033319', 'ENSMUSG00000003585', 'ENSMUSG00000036452', 'ENSMUSG00000026932', 'ENSMUSG00000029430', 'ENSMUSG00000029304', 'ENSMUSG00000048782', 'ENSMUSG00000062762', 'ENSMUSG00000060613', 'ENSMUSG00000061079', 'ENSMUSG00000027435', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000032086', 'ENSMUSG00000057134', 'ENSMUSG00000063894', 'ENSMUSG00000004951', 'ENSMUSG00000039960', 'ENSMUSG00000068083', 'ENSMUSG00000024747', 'ENSMUSG00000070985', 'ENSMUSG00000013698', 'ENSMUSG00000032437', 'ENSMUSG00000001440', 'ENSMUSG00000031788', 'ENSMUSG00000001763', 'ENSMUSG00000004035', 'ENSMUSG00000035158', 'ENSMUSG00000029029', 'ENSMUSG00000020250', 'ENSMUSG00000071711', 'ENSMUSG00000031960', 'ENSMUSG00000033983', 'ENSMUSG00000030966', 'ENSMUSG00000028312', 'ENSMUSG00000047735', 'ENSMUSG00000026890', 'ENSMUSG00000029580', 'ENSMUSG00000042700', 'ENSMUSG00000039804', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000027199', 'ENSMUSG00000006611', 'ENSMUSG00000038591', 'ENSMUSG00000030979', 'ENSMUSG00000031844', 'ENSMUSG00000038759', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000047710', 'ENSMUSG00000051316', 'ENSMUSG00000001525', 'ENSMUSG00000066613', 'ENSMUSG00000030759', 'ENSMUSG00000111375', 'ENSMUSG00000031871', 'ENSMUSG00000070709', 'ENSMUSG00000020381', 'ENSMUSG00000036083', 'ENSMUSG00000046785', 'ENSMUSG00000031639', 'ENSMUSG00000038215', 'ENSMUSG00000058056', 'ENSMUSG00000045092', 'ENSMUSG00000045005', 'ENSMUSG00000009291']","[['IEA'], ['ISS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['ISS', 'IEA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['HDA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['NAS', 'IEA'], ['IEA'], ['IDA', 'ISO', 'NAS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'TAS', 'IC', 'IEA'], ['ISS', 'IEA'], ['IDA', 'HDA', 'IEA'], ['HDA', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IPI', 'TAS', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'ISS', 'ISO', 'TAS', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['HDA', 'ISO', 'IEA'], ['IEA'], ['NAS', 'IEA'], ['IDA', 'HDA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IPI', 'ISS', 'ISO', 'NAS', 'IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IMP', 'IEP', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA']]"
GO:BP,GO:0023051,regulation of signaling,0.0023194573642309133,True,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",3194,81,27,24936,0.3333333333333333,0.008453350031308704,query_1,"['GO:0023052', 'GO:0050789']","['ENSMUSG00000026768', 'ENSMUSG00000019929', 'ENSMUSG00000028909', 'ENSMUSG00000039384', 'ENSMUSG00000021701', 'ENSMUSG00000026932', 'ENSMUSG00000029304', 'ENSMUSG00000062762', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000032086', 'ENSMUSG00000004951', 'ENSMUSG00000013698', 'ENSMUSG00000031960', 'ENSMUSG00000042700', 'ENSMUSG00000039804', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000006611', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000032058', 'ENSMUSG00000031871', 'ENSMUSG00000031639', 'ENSMUSG00000009291']","[['IMP', 'IGI'], ['ISO', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IMP', 'ISS'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['ISS', 'IEA'], ['IMP'], ['IDA', 'IMP', 'IGI', 'TAS'], ['IDA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IMP'], ['IGI', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IEA'], ['ISO']]"
GO:CC,GO:0030054,cell junction,0.002334924587395862,True,"""A cellular component that forms a specialized region of connection between two or more cells, or between a cell and the extracellular matrix, or between two membrane-bound components of a cell, such as flagella."" [GOC:aruk, GOC:bc, GOC:mah, ISBN:0198506732, PMID:26820516, PMID:28096264]",2153,87,21,25413,0.2413793103448276,0.009753831862517418,query_1,['GO:0110165'],"['ENSMUSG00000026768', 'ENSMUSG00000028909', 'ENSMUSG00000072235', 'ENSMUSG00000036452', 'ENSMUSG00000032086', 'ENSMUSG00000039960', 'ENSMUSG00000031788', 'ENSMUSG00000001763', 'ENSMUSG00000071711', 'ENSMUSG00000029580', 'ENSMUSG00000042700', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000111375', 'ENSMUSG00000032058', 'ENSMUSG00000031871', 'ENSMUSG00000058056', 'ENSMUSG00000045092', 'ENSMUSG00000045005']","[['IEA'], ['IEA'], ['IDA', 'IMP'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['EXP', 'IDA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IMP', 'IEP', 'IEA'], ['EXP', 'IDA'], ['IDA', 'ISO', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IEP', 'IEA'], ['IDA', 'IEA']]"
GO:BP,GO:0010646,regulation of cell communication,0.002377037120417143,True,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",3198,81,27,24936,0.3333333333333333,0.008442776735459663,query_1,"['GO:0007154', 'GO:0050794']","['ENSMUSG00000026768', 'ENSMUSG00000019929', 'ENSMUSG00000028909', 'ENSMUSG00000039384', 'ENSMUSG00000021701', 'ENSMUSG00000026932', 'ENSMUSG00000029304', 'ENSMUSG00000062762', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000032086', 'ENSMUSG00000004951', 'ENSMUSG00000013698', 'ENSMUSG00000031960', 'ENSMUSG00000042700', 'ENSMUSG00000039804', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000006611', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000032058', 'ENSMUSG00000031871', 'ENSMUSG00000031639', 'ENSMUSG00000009291']","[['IMP', 'IGI'], ['ISO', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IMP', 'ISS'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['ISS', 'IEA'], ['IMP'], ['IDA', 'IMP', 'IGI', 'TAS'], ['IDA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IMP'], ['IGI', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IEA'], ['ISO']]"
GO:BP,GO:0009966,regulation of signal transduction,0.002991809795577019,True,"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]",2634,81,24,24936,0.2962962962962963,0.009111617312072893,query_1,"['GO:0007165', 'GO:0010646', 'GO:0023051', 'GO:0048583']","['ENSMUSG00000026768', 'ENSMUSG00000019929', 'ENSMUSG00000028909', 'ENSMUSG00000039384', 'ENSMUSG00000026932', 'ENSMUSG00000062762', 'ENSMUSG00000041827', 'ENSMUSG00000041324', 'ENSMUSG00000024781', 'ENSMUSG00000004951', 'ENSMUSG00000013698', 'ENSMUSG00000031960', 'ENSMUSG00000042700', 'ENSMUSG00000039804', 'ENSMUSG00000006386', 'ENSMUSG00000033860', 'ENSMUSG00000006611', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032041', 'ENSMUSG00000032058', 'ENSMUSG00000031871', 'ENSMUSG00000031639', 'ENSMUSG00000009291']","[['IMP', 'IGI'], ['ISO', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IMP'], ['IEA'], ['ISS', 'IEA'], ['IMP'], ['IDA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IMP'], ['IGI', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IEA'], ['ISO']]"
GO:BP,GO:0097190,apoptotic signaling pathway,0.0030403464524964255,True,"""The series of molecular signals which triggers the apoptotic death of a cell. The pathway starts with reception of a signal, and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis]",560,81,11,24936,0.13580246913580246,0.019642857142857142,query_1,"['GO:0006915', 'GO:0007165']","['ENSMUSG00000026932', 'ENSMUSG00000062762', 'ENSMUSG00000041324', 'ENSMUSG00000004951', 'ENSMUSG00000013698', 'ENSMUSG00000033860', 'ENSMUSG00000040385', 'ENSMUSG00000025810', 'ENSMUSG00000032058', 'ENSMUSG00000031639', 'ENSMUSG00000009291']","[['IEA'], ['IDA', 'IMP'], ['ISS', 'IEA'], ['IDA'], ['IDA', 'IEA'], ['IEA'], ['IMP'], ['IMP'], ['IEA'], ['IEA'], ['ISO']]"
