source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:CC,GO:0034364,high-density lipoprotein particle,0.001939870305246536,True,"""A lipoprotein particle with a high density (typically 1.063-1.21 g/ml) and a diameter of 5-10 nm that contains APOAs and may contain APOCs and APOE; found in blood and carries lipids from body tissues to the liver as part of the reverse cholesterol transport process."" [GOC:BHF, GOC:expert_pt, GOC:mah, GOC:pde, GOC:rl]",23,46,3,25413,0.06521739130434782,0.13043478260869565,query_1,['GO:0034358'],"['ENSMUSG00000040026', 'ENSMUSG00000057465', 'ENSMUSG00000074115']","[['IEA'], ['IEA'], ['IEA']]"
GO:BP,GO:0006952,defense response,0.0047808783997977285,True,"""Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."" [GOC:go_curators]",1633,44,13,24936,0.29545454545454547,0.007960808328230252,query_1,['GO:0006950'],"['ENSMUSG00000040026', 'ENSMUSG00000057465', 'ENSMUSG00000016024', 'ENSMUSG00000021922', 'ENSMUSG00000031722', 'ENSMUSG00000030341', 'ENSMUSG00000039196', 'ENSMUSG00000074115', 'ENSMUSG00000026822', 'ENSMUSG00000030111', 'ENSMUSG00000030895', 'ENSMUSG00000053175', 'ENSMUSG00000037071']","[['IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IMP'], ['IMP'], ['IMP']]"
GO:CC,GO:1990777,lipoprotein particle,0.0059009271018360746,True,"""A spherical particle containing non-covalently associated proteins and lipids. Examples are plasma lipoprotein particles which transport lipids in the blood or lymph."" [GOC:vesicles]",33,46,3,25413,0.06521739130434782,0.09090909090909091,query_1,['GO:0032994'],"['ENSMUSG00000040026', 'ENSMUSG00000057465', 'ENSMUSG00000074115']","[['IEA'], ['IEA'], ['IEA']]"
GO:CC,GO:0034358,plasma lipoprotein particle,0.0059009271018360746,True,"""A spherical particle with a hydrophobic core of triglycerides and/or cholesterol esters, surrounded by an amphipathic monolayer of phospholipids, cholesterol and apolipoproteins. Plasma lipoprotein particles transport lipids, which are non-covalently associated with the particles, in the blood or lymph."" [GOC:BHF, GOC:expert_pt, GOC:rl]",33,46,3,25413,0.06521739130434782,0.09090909090909091,query_1,"['GO:0005615', 'GO:1990777']","['ENSMUSG00000040026', 'ENSMUSG00000057465', 'ENSMUSG00000074115']","[['IEA'], ['IEA'], ['IEA']]"
GO:CC,GO:0032994,protein-lipid complex,0.0070608054997884145,True,"""A macromolecular complex containing separate protein and lipid molecules. Separate in this context means not covalently bound to each other."" [GOC:mah]",35,46,3,25413,0.06521739130434782,0.08571428571428572,query_1,['GO:0032991'],"['ENSMUSG00000040026', 'ENSMUSG00000057465', 'ENSMUSG00000074115']","[['IEA'], ['IEA'], ['IEA']]"
GO:BP,GO:0035634,response to stilbenoid,0.009228859290321108,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of exposure to a stilbenoid. Stilbenoids are secondary products of heartwood formation in trees that can act as phytoalexins. Stilbenoids are hydroxylated derivatives of stilbene. They belong to the family of phenylpropanoids and share most of their biosynthesis pathway with chalcones."" [GOC:yaf, Wikipedia:Stilbenoid]",20,44,3,24936,0.06818181818181818,0.15,query_1,['GO:0042221'],"['ENSMUSG00000040026', 'ENSMUSG00000057465', 'ENSMUSG00000074183']","[['IEP'], ['IEP'], ['IEP']]"
KEGG,KEGG:04936,Alcoholic liver disease,0.01327886719690317,True,Alcoholic liver disease,141,23,4,10539,0.17391304347826086,0.028368794326241134,query_1,['KEGG:00000'],"['ENSMUSG00000016024', 'ENSMUSG00000030341', 'ENSMUSG00000024052', 'ENSMUSG00000037071']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
TF,TF:M08891,Factor: NFKAPPAB; motif: NNGGGANTTCCCN,0.017155444643817155,True,Factor: NFKAPPAB; motif: NNGGGANTTCCCN,1624,45,13,21760,0.28888888888888886,0.008004926108374385,query_1,['TF:M00000'],"['ENSMUSG00000040026', 'ENSMUSG00000016024', 'ENSMUSG00000037035', 'ENSMUSG00000039196', 'ENSMUSG00000102752', 'ENSMUSG00000052557', 'ENSMUSG00000028527', 'ENSMUSG00000024052', 'ENSMUSG00000024036', 'ENSMUSG00000000303', 'ENSMUSG00000020205', 'ENSMUSG00000053175', 'ENSMUSG00000021091']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
WP,WP:WP544,Exercise induced circadian regulation,0.021947102722998473,True,Exercise induced circadian regulation,49,17,3,4801,0.17647058823529413,0.061224489795918366,query_1,['WP:000000'],"['ENSMUSG00000020038', 'ENSMUSG00000047963', 'ENSMUSG00000004038']","[['WP'], ['WP'], ['WP']]"
GO:MF,GO:0043120,tumor necrosis factor binding,0.022093335681517532,True,"""Binding to tumor necrosis factor, a proinflammatory cytokine produced by monocytes and macrophages."" [GOC:jl, http://lookwayup.com/]",6,45,2,23512,0.044444444444444446,0.3333333333333333,query_1,['GO:0019955'],"['ENSMUSG00000030341', 'ENSMUSG00000030111']","[['IEA'], ['IEA']]"
GO:BP,GO:0042742,defense response to bacterium,0.022783074438544042,True,"""Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism."" [GOC:jl]",301,44,6,24936,0.13636363636363635,0.019933554817275746,query_1,"['GO:0006952', 'GO:0009617']","['ENSMUSG00000016024', 'ENSMUSG00000031722', 'ENSMUSG00000030341', 'ENSMUSG00000026822', 'ENSMUSG00000053175', 'ENSMUSG00000037071']","[['IMP', 'IEA'], ['IEA'], ['IMP'], ['ISS'], ['IMP'], ['IMP']]"
GO:BP,GO:0006950,response to stress,0.02662617923359429,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",3596,44,18,24936,0.4090909090909091,0.005005561735261402,query_1,['GO:0050896'],"['ENSMUSG00000020038', 'ENSMUSG00000035299', 'ENSMUSG00000040026', 'ENSMUSG00000057465', 'ENSMUSG00000016024', 'ENSMUSG00000021922', 'ENSMUSG00000037035', 'ENSMUSG00000031722', 'ENSMUSG00000030341', 'ENSMUSG00000039196', 'ENSMUSG00000074115', 'ENSMUSG00000028527', 'ENSMUSG00000026822', 'ENSMUSG00000037095', 'ENSMUSG00000030111', 'ENSMUSG00000030895', 'ENSMUSG00000053175', 'ENSMUSG00000037071']","[['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IEP', 'ISS', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['ISS'], ['IMP', 'ISS', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'ISO', 'IEA'], ['IMP']]"
GO:MF,GO:0004867,serine-type endopeptidase inhibitor activity,0.0327146540124973,True,"""Binds to and stops, prevents or reduces the activity of a serine-type endopeptidase."" [GOC:ai]",119,45,4,23512,0.08888888888888889,0.03361344537815126,query_1,['GO:0004866'],"['ENSMUSG00000006522', 'ENSMUSG00000021922', 'ENSMUSG00000030111', 'ENSMUSG00000021091']","[['IEA'], ['IEA'], ['IEA'], ['IEA']]"
GO:BP,GO:0050896,response to stimulus,0.040652676627592976,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",9759,44,31,24936,0.7045454545454546,0.003176554974894969,query_1,['GO:0008150'],"['ENSMUSG00000032561', 'ENSMUSG00000034574', 'ENSMUSG00000020038', 'ENSMUSG00000035299', 'ENSMUSG00000040026', 'ENSMUSG00000057465', 'ENSMUSG00000016024', 'ENSMUSG00000021922', 'ENSMUSG00000037035', 'ENSMUSG00000031722', 'ENSMUSG00000030341', 'ENSMUSG00000039196', 'ENSMUSG00000074183', 'ENSMUSG00000011305', 'ENSMUSG00000074115', 'ENSMUSG00000028527', 'ENSMUSG00000042680', 'ENSMUSG00000026822', 'ENSMUSG00000010175', 'ENSMUSG00000004038', 'ENSMUSG00000000303', 'ENSMUSG00000037095', 'ENSMUSG00000036904', 'ENSMUSG00000020190', 'ENSMUSG00000026640', 'ENSMUSG00000030111', 'ENSMUSG00000034837', 'ENSMUSG00000006014', 'ENSMUSG00000030895', 'ENSMUSG00000053175', 'ENSMUSG00000037071']","[['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IGI'], ['IEA'], ['IDA', 'IEP', 'IEA'], ['IEP', 'IEA'], ['IDA', 'IMP', 'ISS', 'ISO', 'IEA'], ['IEA'], ['IGI', 'IEP', 'ISS', 'IEA'], ['IDA', 'IEP', 'IEA'], ['IMP', 'IGI', 'TAS', 'IEA'], ['IEA'], ['IEP', 'IEA'], ['IDA'], ['IEP', 'IEA'], ['ISS'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IMP', 'IEP', 'ISS', 'IEA'], ['IMP'], ['IDA', 'IEP'], ['IEA'], ['IMP', 'IGI', 'IEP', 'IEA'], ['IDA', 'IMP', 'IGI', 'IEA'], ['IDA', 'IMP', 'IGI', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'TAS', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'ISO', 'IEA'], ['IMP', 'IEP', 'IEA']]"
CORUM,CORUM:7010,Cry1-Per2 complex,0.04986768441069359,True,Cry1-Per2 complex,1,3,1,1082,0.3333333333333333,1.0,query_1,['CORUM:0000000'],['ENSMUSG00000020038'],[['CORUM']]
